Region;Country;Sales_Reps;First _Name;Last _Name;Gender;Age;Rank _Levels;Stores;Products;Years;N_Months;Revenue;Months
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;April;1232.448;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;April;3588.24;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;April;12354.624;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;April;21182.5152;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;April;18435.1104;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;April;22706.208;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;April;57976.128;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;April;11940.096;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;April;4482.3072;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;April;3654.588;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;April;9486.792;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;April;43677.248;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;April;46103.04;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;April;44124.08;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;April;5890.944;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;April;157393.152;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;April;24854.8608;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;April;2611.728;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;April;17927.4816;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;April;5918.208;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;April;3869.664;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;April;2952.84;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;April;3791.376;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;April;25777.92;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;April;21895.552;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;April;20739.88;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;April;28082.208;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;April;66074.624;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;April;2802.464;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;April;24304.56;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;April;9599.52;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;April;7411.584;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;April;9066.72;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;April;2962.68;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;April;9253.872;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;April;26538.624;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;April;15155.424;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;April;14091.192;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;April;8097.408;202004
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;April;173662.208;202004
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;April;16361.104;202004
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;April;33488.04;202004
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;April;12186.96;202004
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;April;116072.96;202004
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;April;16709.44;202004
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;April;32114.8;202004
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;April;12080.16;202004
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;April;6473.856;202004
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;April;1754.4;202004
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;April;11985.72;202004
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;April;735.12;202004
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;April;52732.59264;202004
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;April;7196.97888;202004
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;April;5428.71;202004
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;April;10234.51632;202004
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;April;23366.83776;202004
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;April;8453.18208;202004
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;April;3185.6664;202004
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;April;13919.51232;202004
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;April;179920.64;202004
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;April;7937.648;202004
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;April;37803.24;202004
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;April;18147.504;202004
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;April;96253.5168;202004
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;April;16142.9184;202004
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;April;34434.792;202004
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;April;33701.8752;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;April;9488.64;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;April;2895.456;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;April;8448.96;202004
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;April;1092.384;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;April;143914.9824;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;April;16186.464;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;April;27458.424;202004
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;April;57431.808;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;April;15842.2656;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;April;5613.0816;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;April;7751.352;202004
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;April;5512.4496;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;April;137301.312;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;April;38804.32;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;April;48477.56;202004
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;April;54326.976;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;April;109204.3008;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;April;27143.8272;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;April;45168.984;202004
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;April;36718.6176;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;April;27529.344;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;April;4563.936;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;April;8083.92;202004
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;April;3429.792;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;April;45467.52;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;April;5014.464;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;April;13047.44;202004
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;April;31422.384;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;April;52398.976;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;April;17822.784;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;April;1536.64;202004
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;April;28861.728;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;April;11777.28;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;April;9570.912;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;April;8582.64;202004
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;April;12978.432;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;April;28142.208;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;April;12970.7136;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;April;18853.56;202004
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;April;10245.1392;202004
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;May;116655.168;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;May;18688.586;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;May;23773.8375;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;May;56188.167;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;May;36802.08;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;May;16479.96;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;May;17003.35;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;May;21337.68;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;May;25937.184;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;May;8298.948;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;May;3431.505;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;May;8017.38;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;May;16786.36512;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;May;8068.55364;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;May;1229.2434;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;May;6653.47284;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;May;4591.8096;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;May;1135.35744;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;May;4821.894;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;May;11697.75432;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;May;156020.928;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;May;28638.022;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;May;37623.5125;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;May;20047.671;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;May;136777.7376;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;May;18625.0176;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;May;31379.355;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;May;44641.7244;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;May;10849.104;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;May;3859.128;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;May;1537.62;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;May;8076.6;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;May;139810.4064;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;May;15546.132;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;May;5267.304;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;May;5880.4704;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;May;4133.64;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;May;1627.1724;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;May;7018.515;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;May;474.075;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;May;129372.712;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;May;9067.604;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;May;45829.7875;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;May;46221.273;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;May;39467.0304;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;May;4451.9832;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;May;22044.267;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;May;7151.6088;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;May;24525.648;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;May;3811.08;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;May;3308.34;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;May;10534.986;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;May;76552.896;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;May;6460.356;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;May;3278.59;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;May;25590.054;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;May;49892.192;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;May;19396.944;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;May;17081.4;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;May;12694.626;202005
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;May;23308.656;202005
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;May;3256.932;202005
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;May;7627.095;202005
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;May;7987.14;202005
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;May;27794.1888;202005
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;May;11635.2936;202005
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;May;15267.42;202005
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;May;7171.1892;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;May;123693.584;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;May;29566.95;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;May;46238.325;202005
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;May;58934.148;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;May;48466.88;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;May;2743.16;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;May;11242.35;202005
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;May;14823.06;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;May;14043.792;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;May;3131.772;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;May;5206.845;202005
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;May;6294.078;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;May;12488.27328;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;May;3172.57164;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;May;2867.97735;202005
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;May;2659.20354;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;May;32897.04768;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;May;6795.1044;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;May;8664.3858;202005
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;May;6269.20308;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;May;115565.464;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;May;8427.342;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;May;38643.08;202005
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;May;20509.293;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;May;112922.8128;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;May;11382.7392;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;May;15999.039;202005
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;May;5710.5972;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;May;4156.992;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;May;619.08;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;May;7167.93;202005
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;May;1170.414;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;May;49058.9568;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;May;30200.3856;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;May;36928.458;202005
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;May;3426.57;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;May;3385.9392;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;May;608.1096;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;May;2511.5685;202005
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;May;8711.8668;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;May;70052.864;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;May;16264.36;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;May;15245.8075;202005
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;May;18227.979;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;May;107290.7136;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;May;7560.1512;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;May;37167.039;202005
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;May;37966.3956;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;May;10119.648;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;May;7898.688;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;May;888.615;202005
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;May;1579.788;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;May;74214.224;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;May;9178.68;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;May;3708.81;202005
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;May;11918.76;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;May;22395.744;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;May;13245.876;202005
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;May;22053.675;202005
